No.;NIT;RAZON SOCIAL;SUPERVISOR;REGIÓN;DEPARTAMENTO DOMICILIO;CIUDAD DOMICILIO;CIIU;MACROSECTOR;"INGRESOS OPERACIONALES
2018*";GANANCIA (PERDIDA) 2018;TOTAL ACTIVOS 2018;TOTAL PASIVOS 2018;TOTAL PATRIMONIO 2018;"INGRESOS OPERACIONALES
2017*";GANANCIA (PERDIDA) 2017;TOTAL ACTIVOS 2017;TOTAL PASIVOS 2017;TOTAL PATRIMONIO 2017;GRUPO EN NIIF
518;830055643;CINEMARK COLOMBIA SAS;3;1;2;7;144;6;1974262540.0;-155431540.0;2001947670.0;1284216850.0;717730820.0;1979013970.0;-75842220.0;1931950590.0;1058788230.0;873162360.0;0
519;800249704;COLWAGEN SAS;3;1;11;16;97;1;2417589840.0;-105248090.0;946196490.0;733483690.0;212712800.0;2692284250.0;-58184100.0;752050760.0;689355050.0;62695710.0;0
520;830016046;AVANTEL SAS;3;1;2;7;148;6;4445680000.0;-865330000.0;3823370000.0;6369870000.0;-2546500000.0;3302190000.0;-932460000.0;3518100000.0;5224390000.0;-1706290000.0;0
521;900737579;AUTOCORP SAS;3;4;24;12;97;1;1569508910.0;686380.0;815105850.0;724903730.0;90202120.0;1683751180.0;-4683050.0;656103860.0;620916330.0;35187530.0;1
522;900682561;HIDROCARBUROS DEL CASANARE SAS;3;1;2;7;46;4;2893993740.0;111826740.0;1220383680.0;923158320.0;297225360.0;2541400760.0;116329430.0;1242889870.0;904367160.0;338522710.0;1
523;890209612;NEXANS COLOMBIA S.A.;3;2;21;8;73;4;2427579230.0;37240200.0;1349331210.0;887706430.0;461624780.0;2118473640.0;34425900.0;1247866000.0;822898820.0;424967180.0;0
524;860001965;TEXTILES LAFAYETTE SAS;3;1;2;7;32;4;2659104230.0;68660870.0;3001322650.0;1262132470.0;1739190180.0;2497596980.0;73257350.0;2634541520.0;916929060.0;1717612460.0;0
525;860037900;CONSTRUCTORA BOLIVAR CALI SA;3;4;24;12;90;3;2574300580.0;504274790.0;5547000500.0;4101812000.0;1445188500.0;1174361870.0;101450150.0;3995989940.0;3055074250.0;940915690.0;0
527;830106920;LABORATORIOS BIOPAS SA;3;1;2;7;106;1;1649002070.0;65658880.0;1811246110.0;1120362470.0;690883640.0;1759706440.0;61901610.0;1595986440.0;970761660.0;625224780.0;0
528;830063800;COVAL COMERCIAL S.A.;3;1;11;21;112;1;1355091040.0;25541650.0;416396190.0;308363680.0;108032510.0;1344180480.0;-433117990.0;432286830.0;327674340.0;104612490.0;1
529;860026895;ITALCOL SA;3;1;2;7;28;4;13317778470.0;207955460.0;4754415120.0;2979676540.0;1774738580.0;12246380220.0;285677430.0;3967943650.0;2271674950.0;1696268700.0;0
530;900453688;RECAUDO BOGOTA SAS - EN REORGANIZACION;3;1;2;7;133;6;1620304160.0;-85556530.0;5311133820.0;5084354520.0;226779300.0;1533785580.0;-38592310.0;4823812050.0;4590349020.0;233463030.0;0
531;890926766;COMERCIALIZADORA INTERNACIONAL BANACOL DE COLOMBIA S A  EN REORGANIZACION;3;0;0;25;100;1;5368898860.0;354040120.0;7021634680.0;5087645720.0;1933988960.0;5299085390.0;-48448370.0;4763726190.0;3268043080.0;1495683110.0;0
532;860350697;Concretos Argos S.A.;3;1;2;7;64;4;8716359340.0;13750880.0;6442179340.0;4074768990.0;2367410350.0;9284605570.0;10762730.0;6994364320.0;4620511180.0;2373853140.0;0
533;890301884;COLOMBINA S A;0;4;24;80;25;4;15592020000.0;1276100000.0;15160270000.0;10825370000.0;4334900000.0;15085170000.0;332130000.0;13442640000.0;10069390000.0;3373250000.0;0
535;890900148;PINTUCO COLOMBIA S.A.;3;0;0;45;51;4;4852809050.0;71522110.0;7199532510.0;4086696760.0;3112835750.0;4827156900.0;133795290.0;6784845770.0;3792406340.0;2992439430.0;0
536;800106339;COLMÉDICA;1;1;2;7;160;6;7815290812.0;7429563618.0;44685508392.0;30152209321.0;14533299071.0;70079523454.0;4922109294.0;3873734880.0;26911505496.0;11825843304.0;0
537;805025964;CREDIVALORES CREDISERVICIOS S.A.S;3;1;2;7;158;6;3418557970.0;73512080.0;19863769280.0;17367003030.0;2496766250.0;2917256100.0;8090.0;15196495700.0;12548160400.0;2648335300.0;0
538;900785905;CENTRAL CERVECERA DE COLOMBIA SAS;3;1;2;7;102;1;2087447290.0;-1087614170.0;7367006230.0;3558545830.0;3808460400.0;1664621370.0;-779386190.0;6074557660.0;1178483090.0;4896074570.0;0
539;890903711;PROCESADORA DE LECHES S.A.;3;1;2;7;18;4;1530459270.0;-51729780.0;1022847240.0;582032790.0;440814450.0;1347963180.0;-112035990.0;1042716050.0;550096980.0;492619070.0;0
540;830074184;SALUDVIDA S.A. EPS;1;1;2;7;181;6;112730000000.0;-8303050657.0;36219726531.0;109259000000.0;-73039302036.0;112937000000.0;-72714769668.0;25159040049.0;9302672051.0;-67867680461.0;1
542;891300237;INGENIO DEL CAUCA S.A.S.;3;4;24;12;23;4;9003799630.0;427425520.0;20903987140.0;9062061530.0;11841925610.0;10074626830.0;950395630.0;20594552780.0;8696334840.0;11898217940.0;0
543;900383385;INVERCOMER DEL CARIBE SAS;3;3;3;15;117;1;3857436740.0;57975880.0;1313359150.0;938856510.0;374502640.0;3558057670.0;-8993420.0;1231012260.0;917890070.0;313122190.0;0
544;901093846;ECOOPSOS S.A.S.;1;1;2;7;183;6;20178307976.0;455921237.0;6565898324.0;13422346847.0;-6856448523.0;25086174358.0;260773912.0;5996625369.0;13363532656.0;-7366907287.0;1
545;800072556;Seatech International INC;3;3;3;15;15;4;4086315690.0;137688690.0;3254266820.0;1801792040.0;1452474780.0;3947653010.0;48098000.0;2989606890.0;1678750660.0;1310856230.0;0
546;890300686;Mondelez Colombia SAS;3;4;24;12;101;1;4263702610.0;707813370.0;2229453090.0;1603839290.0;625614000000000.0;3936073370.0;52619200.0;1636143330.0;1720392870.0;-84249540.0;0
547;830136799;BIOCOMBUSTIBLES S.A. - BIOMAX;0;1;2;7;110;1;24074366650.0;678752230.0;7096552780.0;4312349300.0;2784203480.0;22656230330.0;462240350.0;6814124090.0;4157586660.0;2656537430.0;0
548;800169499;ODINSA S.A.;0;0;0;45;167;3;3269899730.0;1349169180.0;23648035480.0;7739828050.0;15908207430.0;2800008340.0;1440060780.0;21081501670.0;6844714580.0;14236787090.0;0
549;830003564;FAMISANAR  LTDA.  CAFAM - COLSUBSIDIO E.P.S.;1;1;2;7;181;6;234555000000.0;-1209509497.0;87738865675.0;98158188917.0;-10419323241.0;198136000000.0;-16074892015.0;76246589319.0;76319381335.0;-72792015.0;1
550;860513290;PRODUCTORES DE ENVASES FARMACEUTICOS SAS PROENFAR SAS;3;1;2;7;59;4;1419280210.0;1331520.0;2407204960.0;1332517630.0;1074687330.0;1451049280.0;50630200.0;2366266750.0;1298158070.0;1068108680.0;0
551;860000762;LADRILLERA SANTAFE S.A.;3;1;2;7;61;4;1619859360.0;-54108240.0;4334564550.0;1400528030.0;2934036520.0;1634174040.0;-10726190.0;4426038390.0;1332562480.0;3093475910.0;1
552;804017043;EXTRACTORA CENTRAL SA;3;2;21;55;17;4;1449540450.0;74803610.0;681918900.0;275833230.0;406085670.0;1367635730.0;71043020.0;551111510.0;141901660.0;409209850.0;1
553;890902070;C.I J. GUTIERREZ Y CIA S.A;3;0;0;45;115;1;12623620050.0;149923930.0;1668382850.0;795512190.0;872870660.0;12108365900.0;209259920.0;1551091250.0;657706790.0;893384460.0;0
554;890920043;TENNIS S.A;3;0;0;25;36;4;1444196810.0;-119650010.0;2789218790.0;2030615000.0;758603790.0;1637368340.0;-9941730.0;2554600650.0;1611256520.0;943344130.0;0
555;800093391;NOVAMED S.A.;3;3;1;5;55;4;1488702080.0;70849560.0;751612330.0;360743910.0;390868420.0;1382967790.0;51555570.0;651161970.0;323143110.0;328018860.0;0
556;900915979;C I SHELL COMERCIALIZADORA COLOMBIA SAS;3;1;2;7;110;1;1913955710.0;-169017100.0;234350590.0;244885350.0;-10534760.0;4273431390.0;-47923920.0;693186490.0;734540490.0;-41354000.0;0
557;830513134;VD EL MUNDO A SUS PIES;3;1;2;7;119;1;1347892100.0;-273149170.0;1151344270.0;2885015990.0;-1733671720.0;1373447330.0;-349314650.0;1103889250.0;2564024560.0;-1460135310.0;0
558;800249313;MANSAROVAR ENERGY COLOMBIA LTD;3;1;2;7;6;5;9280219810.0;2101614390.0;15819316220.0;6123505360.0;9695810860.0;7769479780.0;1227186980.0;17406018890.0;4617156470.0;12788862420.0;0
559;860015118;CONTINAUTOS S A S;3;1;2;7;97;1;2537254900.0;17546960.0;1728097220.0;1100705970.0;627391250.0;2630010090.0;-81875190.0;1803103570.0;1193259280.0;609844290.0;1
560;860513970;CI MILPA S.A.;3;1;2;7;110;1;8465285530.0;776458400.0;5128450030.0;2275919360.0;2852530670.0;6341681460.0;681102680.0;4277425630.0;2049118030.0;2228307600.0;0
561;890300346;ALMACENES  LA  14 S.A.;3;4;24;12;117;1;11269560000.0;-3421420000.0;14059880000.0;10092770000.0;3967110000.0;14993060000.0;161990000.0;19452560000.0;11947270000.0;7505290000.0;0
562;860521658;PERENCO OIL AND GAS COLOMBIA LIMITED;3;1;2;7;6;5;1804363360.0;656402190.0;2590965140.0;1014833640.0;1576131500.0;1832366290.0;280501920.0;2761474370.0;1029734920.0;1731739450.0;0
563;900241676;SKBERGÉ COLOMBIA S.A.S.;3;1;2;7;97;1;2557867170.0;50500940.0;1449629190.0;1122476700.0;327152490.0;1624058270.0;12537990.0;916160440.0;639508890.0;276651550.0;0
564;860023264;SECURITAS COLOMBIA SA;4;1;2;7;176;6;1893844940.0;56221000.0;613441160.0;332679900.0;280761260.0;1515451060.0;38661530.0;463462940.0;238922680.0;224540260.0;0
565;890200656;PALMAS DEL CESAR S.A.;3;2;21;8;17;4;1343545960.0;-29171080.0;1307995750.0;541954950.0;766040800.0;1348783280.0;25243850.0;1226786990.0;421948230.0;804838760.0;1
566;900078103;COMBUSTIBLES HYR LTDA;3;1;2;7;122;1;1722936400.0;10829340.0;567966240.0;437756630.0;130209610.0;1719466310.0;2519420.0;564887970.0;448535150.0;116352820.0;1
567;900377163;ATC SITIOS DE COLOMBIA SAS;3;1;2;7;172;6;2818939110.0;-239378250.0;13704378990.0;9925665810.0;3778713180.0;2366527880.0;90768470.0;12287931860.0;9045399440.0;3242532420.0;0
568;860002426;EQUION ENERGIA LIMITED;3;1;2;7;6;5;15020040240.0;3758903730.0;11144197840.0;6750867280.0;4393330560.0;11916558750.0;2409952580.0;12804733590.0;10434577260.0;2370156330.0;0
569;900015051;ACEITES MANUELITA S.A.;3;4;24;49;53;4;2931477710.0;82973660.0;4717051810.0;2845900300.0;1871151510.0;3237172060.0;133549310.0;4567218070.0;2558932010.0;2008286060.0;0
570;890905032;PREBEL S.A;3;0;0;45;52;4;2939283880.0;-19392050.0;2531915290.0;1029773130.0;1502142160.0;2966842690.0;-38456210.0;2450571090.0;1275317340.0;1175253750.0;1
571;800103903;QUAD GRAPHICS COLOMBIA SAS;3;1;2;7;44;4;1401294340.0;-60042810.0;1036804660.0;844934730.0;191869930.0;1538040970.0;-4586130.0;1130444310.0;854086510.0;276357800.0;0
572;830037774;DRUMMOND COAL MINING LLC;3;1;2;7;4;5;4492223940.0;753934920.0;6641961090.0;1014930420.0;5627030670.0;3308395400.0;473020530.0;5316962920.0;723997410.0;4592965510.0;0
573;830058272;CAM COLOMBIA  MULTISERVICIOS S.A.S;3;1;2;7;178;6;2424875660.0;-75221920.0;1102296200.0;587912800.0;514383400.0;2161607700.0;-113889910.0;1168304470.0;1012560090.0;155744380.0;0
574;890301753;SI SAS;3;4;24;12;124;1;1432057890.0;56297740.0;1026620480.0;543737440.0;482883040.0;1380234000.0;70474330.0;952885740.0;449429040.0;503456700.0;0
575;860015204;CIPLAS SAS;3;1;2;7;34;4;1379076650.0;2733960.0;616253550.0;433787560.0;182465990.0;1263566990.0;10725270.0;542192690.0;361047370.0;181145320.0;1
576;800251163;OLEODUCTO CENTRAL SA;3;1;2;7;134;6;41494573040.0;19889383050.0;65507094980.0;26770875050.0;38736219930.0;40627298210.0;17636683400.0;54248752460.0;20442978570.0;33805773890.0;0
577;890903910;RADIO CADENA NACIONAL SAS;3;1;2;7;145;6;1713397370.0;-711651180.0;3467743310.0;563826400.0;2903916910.0;1683197270.0;-350208150.0;4176125660.0;511221270.0;3664904390.0;0
578;800239471;EPSON COLOMBIA LTDA;3;1;2;7;107;1;1529845310.0;-37125040.0;858324190.0;1072913590.0;-214589400.0;1584896510.0;20427630.0;826996380.0;921562210.0;-94565830.0;0
579;900924527;H&M HENNES & MAURITZ COLOMBIA S A S;3;1;2;7;128;1;1464958090.0;-28618320.0;1801110720.0;1768179770.0;32930950.0;952214930.0;-163947370.0;1814536700.0;1752987430.0;61549270.0;0
580;860513493;Constructora Bolivar Bogotá S.A.;3;1;2;7;90;3;3216735810.0;1377578230.0;21256067250.0;14210332440.0;7045734810.0;3576765760.0;1157605410.0;18356144390.0;12576688600.0;5779455790.0;0
581;860002595;NEWELL BRANDS DE COLOMBIA SAS;3;1;2;7;116;1;1869160600.0;81045240.0;1950406660.0;711342590.0;1239064070.0;1399328960.0;27851320.0;1313374370.0;699453650.0;613920720.0;0
582;900149606;EXCAVACIONES Y PROYECTOS DE COLOMBIA SAS;3;1;2;7;13;5;5041636020.0;347976770.0;2040082160.0;1271384520.0;768697640.0;3094101230.0;57890240.0;1874100930.0;1453380070.0;420720860.0;1
583;804002105;COMPARTA;1;2;21;8;181;6;147611000000.0;4815779075.0;37121858527.0;30143933293.0;6977925235.0;140090000000.0;-1911122221.0;24853118386.0;22703046318.0;2150072068.0;1
584;900268901;CNR III LTD. SUCURSAL COLOMBIA;3;3;1;5;4;5;4342371230.0;225099090.0;4489140360.0;3652260250.0;836880110.0;730466730.0;1007611750.0;3034381230.0;2486977330.0;547403900.0;0
585;811018676;JOHN URIBE E HIJOS S.A;3;0;0;45;103;1;1764872070.0;-29616730.0;1676318730.0;1281331050.0;394987680.0;2170143790.0;8105970.0;1331133710.0;906529300.0;424604410.0;1
586;800242106;SODIMAC COLOMBIA SA;0;1;2;7;131;1;36227116800.0;1778370430.0;24938707300.0;13016060120.0;11922647180.0;34570472310.0;1742468330.0;22830952250.0;11154368500.0;11676583750.0;0
587;900226715;COOSALUD S.A;1;3;3;15;181;6;174596000000.0;263768312.0;69794201755.0;62970523667.0;6823678088.0;2519380234.0;223549907.0;36601912999.0;33148060663.0;3453852336.0;1
588;900255181;HOGAR Y MODA SAS;3;0;0;45;126;1;1689611030.0;95884100.0;1500232400.0;1009478120.0;490754280.0;1529848780.0;50502290.0;1152260950.0;757096390.0;395164560.0;1
589;900904055;MHC INGENIERIA Y CONSTRUCCION DE OBRAS CIVILES SAS;3;1;2;7;91;3;1460620240.0;777931940.0;5501087510.0;3390946650.0;2110140860.0;1796558030.0;633894720.0;4659506120.0;3827297200.0;832208920.0;1
590;800153424;MEDISANITAS;1;1;2;7;183;6;15681563389.0;1915859749.0;7578846891.0;3990809523.0;3588037368.0;1371661073.0;1257628238.0;6330516861.0;2709396894.0;3621119967.0;0
591;890102110;OLEOFLORES S.A.S;3;3;1;5;17;4;4661664480.0;-340082200.0;3365044660.0;2497610960.0;867433700.0;4603835110.0;8731570.0;3344360580.0;2139164640.0;1205195940.0;0
592;830012157;THOMAS GREG & SONS LIMITED (GUERNSEY) S.A.;3;1;2;7;166;6;5270233140.0;2182199910.0;4339415960.0;1750904880.0;2588511080.0;1116912280.0;523978060.0;3302553390.0;1950557490.0;1351995900.0;0
593;860002459;CONSORCIO METALURGICO NACIONAL SAS;3;1;2;7;65;4;2584558970.0;15463880.0;2482860410.0;1595177560.0;887682850.0;2524709460.0;39773710.0;2185938800.0;1316423310.0;869515490.0;0
594;900319753;PRICESMART COLOMBIA S.A.S;3;1;2;7;117;1;11926054310.0;210071430.0;5874331970.0;1732129760.0;4142202210.0;10828601830.0;125789510.0;5539782830.0;1606725490.0;3933057340.0;0
597;900123408;COMPAÑIA DE INVERSIONES TEXTILES DE MODA TEXMODAS S.A.S.;3;1;11;16;128;1;4484951810.0;75293320.0;1346070480.0;1059894410.0;286176070.0;4190118810.0;81701360.0;1774893290.0;1482309180.0;292584110.0;0
598;802001105;MOLINOS DEL ATLANTICO SAS;3;3;1;5;19;4;1847686270.0;135053810.0;1016783970.0;425775630.0;591008340.0;1986144320.0;144378200.0;885498610.0;425073070.0;460425540.0;0
599;900118612;COMERCIALIZADORA INTERNACIONAL DE METALES PRECIOSOS DE COLOMBIA S.A.;3;0;0;45;111;1;2537165370.0;9917070.0;294490090.0;177823380.0;116666710.0;3529433380.0;3595540.0;265444770.0;163120050.0;102324720.0;0
600;890916911;INDUSTRIA COLOMBIANA DE MOTOCICLETAS YAMAHA S.A.;3;0;0;31;80;4;7320660080.0;381160120.0;5794981170.0;1481871170.0;4313110000.0;7016887650.0;339187380.0;5727357360.0;1676686380.0;4050670980.0;0
601;890800788;SUMATEC S.A.S;3;5;5;43;112;1;1804138570.0;24231170.0;1240367040.0;1030105310.0;210261730.0;1479575200.0;17644720.0;988164260.0;786016600.0;202147660.0;1
602;860069804;CARBONES DEL CERREJON LIMITED;3;1;2;7;4;5;52256865770.0;9685970170.0;69576428970.0;29000752010.0;40575676960.0;50336748720.0;10687012030.0;66532702600.0;29272189700.0;37260512900.0;0
603;860350253;INMACULADA GUADALUPE Y  AMIGOS SAS;3;1;11;16;140;6;1560419790.0;49413910.0;2349754330.0;1479468530.0;870285800.0;1352598390.0;-40403220.0;2714683670.0;1414376280.0;1300307390.0;1
604;900089005;AMERISUR EXPLORACION COLOMBIA LIMITADA;3;1;2;7;6;5;2741188960.0;-86849930.0;5371732630.0;1434370990.0;3937361640.0;2478812280.0;691407890.0;5010153050.0;1005144940.0;4005008110.0;0
605;900913341;NUEVO AEROPUERTO DE BARRANQUILLA SAS;3;3;1;68;93;3;1662283410.0;59069670.0;727302800.0;622322110.0;104980690.0;663823230.0;26831990.0;600639190.0;554728180.0;45911010.0;1
606;900780755;FORD MOTOR COLOMBIA SAS;3;1;2;7;97;1;9434995930.0;373136410.0;2409015820.0;2034559410.0;374456410.0;10804971090.0;350943080.0;1750973550.0;1398710470.0;352263080.0;1
608;860512249;YANBAL DE COLOMBIA S.A.S.;3;1;11;26;52;4;6713382310.0;45831780.0;3564080040.0;2848957850.0;715122190.0;7093590420.0;217465570.0;3997076070.0;2914890060.0;1082186010.0;0
609;811044814;SOCIEDAD DE COMERCIALIZACION INTERNACIONAL GIRDLE & LINGERIE S.A.S;3;0;0;45;36;4;5094964710.0;319795080.0;2587517100.0;2211527660.0;375989440.0;237012630.0;101281350.0;2660817750.0;2234278810.0;426538940.0;1
610;800000276;AVICOLA EL MADROÑO SA;3;2;21;8;3;0;3421164580.0;-17568260.0;1616230870.0;1135404550.0;480826320.0;3285320120.0;-15508570.0;1585703800.0;1079754080.0;505949720.0;1
611;890101279;CONTINENTE S.A.S;3;3;1;5;116;1;2386634700.0;17156850.0;1621262260.0;1034420350.0;586841910.0;1463328050.0;5150610.0;1852952360.0;1266662430.0;586289930.0;0
612;860090915;ACTIVOS S.A.S.;3;1;2;7;173;6;4307511590.0;34835350.0;1066295760.0;636394000.0;429901760.0;40383330.0;34459490.0;925516270.0;537075910.0;388440360.0;1
613;860015753;COLOMBIANA KIMBERLY COLPAPEL S.A.;3;0;0;3;43;4;9235890450.0;469948710.0;14096062060.0;2438939140.0;11657122920.0;10210969160.0;937810660.0;15909795740.0;3222240620.0;12687555120.0;0
615;830131993;EFECTIVO LTDA;3;1;2;7;138;6;5200510120.0;483527130.0;3293350180.0;1985023190.0;1308326990.0;5166809290.0;374284980.0;3292129500.0;2290473160.0;1001656340.0;1
616;860002097;SEISSA S.A;3;1;2;7;165;6;1437550340.0;1422942940.0;11829989290.0;154185780.0;11675803510.0;1048373120.0;1034233040.0;10401159940.0;150311840.0;10250848100.0;0
617;830113598;ADMINEGOCIOS SAS;3;1;2;7;169;6;16029251120.0;11435021640.0;79653286830.0;29701660540.0;49951626290.0;11292928070.0;8959240630.0;73377865800.0;5098794540.0;68279071260.0;0
618;900925992;AKTOR TECHNICAL SOCIETE ANONYME COLOMBIAN BRANCH;3;1;2;7;93;3;1461985730.0;172954230.0;873239850.0;695583190.0;177656660.0;238472950.0;-5120740.0;608639290.0;608524340.0;114950.0;0
619;860522056;LAMITECH S.A.S.;3;3;3;15;58;4;2394600180.0;43967190.0;3282158710.0;2033396050.0;1248762660.0;2100848290.0;-95778880.0;2965864040.0;1761068570.0;1204795470.0;0
620;800255713;PRODUCTOS LACTEOS COLFRANCE CPS EN C EN REORGANIZACION;3;1;11;29;18;4;1362184640.0;68032850.0;610625180.0;492857920.0;117767260.0;871871770.0;31657150.0;348290390.0;298555980.0;49734410.0;1
622;890900120;Suministros de Colombia S.A.S.;3;0;0;59;60;4;3098413300.0;174932780.0;3699637940.0;1345566290.0;2354071650.0;3158822200.0;1100528640.0;3516139010.0;1305124710.0;2211014300.0;0
623;900342297;COMERCIALIZADORA ARTURO CALLE SAS;3;1;2;7;128;1;4627166090.0;190168180.0;3384063200.0;2013561930.0;1370501270.0;4644180000.0;104579380.0;3378237890.0;1102728360.0;2275509.53;0
624;830114921;Colombia Movil S.A. E.S.P.;3;1;2;7;148;6;21515304850.0;-224833210.0;22848082240.0;20119970270.0;2728111970.0;21726138920.0;886195000.0;23394002250.0;20041232330.0;3352769920.0;0
625;830008524;BLULOGISTICS COLOMBIA SAS;3;1;2;7;137;6;3020989680.0;23544600.0;1474947510.0;1091628780.0;383318730.0;1529348680.0;15394790.0;1335223270.0;975449140.0;359774130.0;1
626;800133807;Scandinavia Pharma Ltda;3;1;2;7;55;4;2176575670.0;45941510.0;2430948520.0;1252990510.0;1177958010.0;1654867150.0;17059320.0;2191987310.0;1059970810.0;1132016500.0;0
627;860020308;COMESTIBLES RICOS SA;3;1;2;7;27;4;1637918400.0;103095500.0;1087438090.0;422749270.0;664688820.0;1542733350.0;103790450.0;1004165500.0;368131970.0;636033530.0;1
628;900279810;TUSCANY SOUTH AMERICA LTD SUCURSAL COLOMBIA;3;1;2;7;12;5;2291782990.0;128863670.0;5177847120.0;894842670.0;4283004450.0;1517309880.0;66230360.0;4825664790.0;651983590.0;4173681200.0;0
629;860003831;PRODCUTOS RAMO SAS;3;1;2;7;24;4;4374185080.0;36392530.0;3190054280.0;1372134590.0;1817919690.0;4209555600.0;58869580.0;3405103740.0;1549984920.0;1855118820.0;0
630;860403972;POLLOS SAVICOL SA;3;1;2;7;3;0;2088202510.0;32793590.0;1021650060.0;397276380.0;624373680.0;1934205050.0;14412990.0;905050770.0;305113810.0;599936960.0;1
632;900522508;INVERSIONES SUPERVAQUITA LA 33 S.A.S.;3;0;0;45;117;1;2148932780.0;125465160.0;451693990.0;274061900.0;177632090.0;1578925270.0;41121410.0;343625290.0;264323440.0;79301850.0;1
633;890301886;FABRICA NACIONAL DE AUTOPARTES FANALCA S.A.;3;4;24;79;80;4;9149281440.0;287704860.0;8801181020.0;5807442990.0;2993738030.0;8003711210.0;106043680.0;7939217380.0;4301291890.0;3637925490.0;0
634;890209174;ISMOCOL S.A.;3;1;2;7;12;5;5370089150.0;506809560.0;5701342080.0;1937813720.0;3763528360.0;2843639170.0;232696820.0;4252825460.0;996106660.0;3256718800.0;1
635;860002134;ABBOTT LABORATORIES DE COLOMBIA SA;3;1;2;7;106;1;6964383010.0;166850200.0;6647891350.0;2001375920.0;4646515430.0;6349169270.0;-133774720.0;5413963490.0;903323300.0;4510640190.0;0
636;860008018;ESTUDIOS TECNICOS SAS;3;1;2;7;167;6;1864314100.0;139755310.0;1094327100.0;565493750.0;528833350.0;959979270.0;61348070.0;961451080.0;577409340.0;384041740.0;0
637;900459737;GRUPO EDS AUTOGAS SAS;3;0;0;25;122;1;7056817210.0;53624610.0;1213123280.0;687268670.0;525854610.0;6620435870.0;702823230.0;1235407410.0;675887760.0;559519650.0;1
638;900329780;PETROELECTRICA DE LOS LLANOS LTD SUCURSAL COLOMBIA;3;1;2;7;86;6;1386080490.0;-24115350.0;4782819340.0;3427728250.0;1355091090.0;955735780.0;407662250.0;2955074150.0;3094007290.0;-138933140.0;0
639;860048626;MINIPAK S A S;3;1;2;7;58;4;1488306070.0;177463340.0;1794989520.0;558646680.0;1236342840.0;1398607270.0;134753490.0;1601546560.0;540543180.0;1061003380.0;1
640;900087414;RIOPAILA CASTILLA S.A.;0;4;24;12;23;4;8623320610.0;-857526410.0;11760251720.0;7810208150.0;3950043570.0;9002488240.0;-405319800.0;12472692160.0;7649958210.0;4822733950.0;0
642;890106814;GRANOS Y CEREALES DE COLOMBIA SA;3;3;1;68;19;4;2144425950.0;118511570.0;1823414000.0;1211240470.0;612173530.0;1777306250.0;90093750.0;1268636570.0;798552960.0;470083610.0;0
643;800165377;GRUPO DECOR SAS;3;4;24;12;112;1;2121813840.0;79840650.0;1432445170.0;1029242580.0;403202590.0;1805406010.0;45226180.0;1148369900.0;748919240.0;399450660.0;0
644;806000179;HOTELES DECAMERON COLOMBIA S.A.S;3;3;3;15;139;6;2896257780.0;-1806223420.0;23802843850.0;22068289480.0;1734554370.0;3424613760.0;116930060.0;23017187880.0;21092460360.0;1924727520.0;0
645;811032292;CONSTRUCTORA CAPITAL MEDELLIN S.A.S;3;0;0;45;90;3;5829237890.0;899197670.0;5758117120.0;4390646820.0;1367470300.0;2801615470.0;195650120.0;6379684390.0;5832453180.0;547231210.0;0
646;802000849;JANNA MOTORS SAS;3;3;1;5;97;1;1391539700.0;1348300.0;1130554460.0;634533780.0;496020680.0;1460854070.0;14408300.0;1063803950.0;569346250.0;494457700.0;1
647;830029703;RCN TELEVISION S A;0;1;2;7;146;6;3471111260.0;-2337586770.0;7850878630.0;5046614200.0;2804264430.0;4326674710.0;-951325780.0;7823208290.0;3814177810.0;4009030480.0;0
648;900891350;GOAM 1 C.I S.A.S;3;1;2;7;6;5;4424403640.0;-55680510.0;1209061620.0;1199673300.0;9388320.0;1751994460.0;2889090.0;948309040.0;933682110.0;14626930.0;1
649;900749166;MECO INFRAESTRUCTURA SAS;3;1;2;7;91;3;2159509770.0;-321981250.0;3088051640.0;2522037940.0;566013700.0;3074491850.0;-7997930.0;3248370440.0;2360375490.0;887994950.0;0
651;805001157;SERVICIO OCCIDENTAL DE SALUD EPS SOS S.A.;1;4;24;12;181;6;102126000000.0;-618407547.0;2630356641.0;67077093021.0;-4077352661.0;102168000000.0;-41811423644.0;17062094937.0;51899089597.0;-3483699466.0;1
652;811045607;INVERSIONES EURO SA;3;0;0;37;14;4;3475667620.0;33906180.0;1201025970.0;862439320.0;338586650.0;3566374960.0;33218840.0;1146157070.0;841476590.0;304680480.0;0
653;900818642;CONSTRUCCIONES COLOMBIANAS OHL SAS;3;1;2;7;91;3;1448136230.0;-893997020.0;1996355320.0;1986833700.0;9521620.0;1980487340.0;141749450.0;1455661690.0;1242144700.0;213516990.0;0
654;890303093;COMFENALCO  VALLE  E.P.S.;1;4;24;12;181;6;34889291626.0;2345872.0;1374471760.0;10482032542.0;3262685058.0;30777617451.0;-1637896692.0;11716950371.0;6063163335.0;5653787036.0;1
655;800130907;SALUD TOTAL S.A. EPS;1;1;2;7;181;6;272390000000.0;5067024212.0;106694000000.0;86782802502.0;19910730082.0;226436000000.0;8579883685.0;83045612229.0;66582202632.0;16463409597.0;1
656;900388600;MAC JOHNSON CONTROLS COLOMBIA S.A.S;3;4;24;79;72;4;4725262420.0;275590830.0;4233100230.0;947082110.0;3286018120.0;4278520850.0;287949530.0;4877258240.0;1861301820.0;3015956420.0;0
